State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,Meerut,2002,Kharif,Jowar,5187.0,5068.4
Punjab,Ludhiana,2009,Whole Year,Potato,9995.7,272948.9
West Bengal,Hooghly,2004,Rabi,Wheat,4774.2,13134.6
Bihar,Patna,2013,Rabi,Jowar,1547.6,2137.9
Tamil Nadu,Coimbatore,2014,Kharif,Cotton,6264.9,3129.1
West Bengal,Hooghly,2007,Kharif,Maize,2536.7,9343.6
Madhya Pradesh,Ujjain,2012,Kharif,Tur,3252.6,2933.7
Bihar,Patna,2011,Kharif,Tur,2837.9,3331.1
Haryana,Hisar,2008,Kharif,Maize,5250.8,12197.6
Punjab,Ludhiana,2005,Kharif,Cotton,955.9,489.4
Haryana,Rohtak,2009,Rabi,Mustard,3335.3,4444.7
Bihar,Patna,2008,Kharif,Jowar,6174.4,6836.0
Maharashtra,Pune,2007,Kharif,Bajra,1645.5,2609.0
Uttar Pradesh,Meerut,2014,Kharif,Onion,3063.6,56653.5
Punjab,Ludhiana,2014,Rabi,Mustard,4895.8,9921.3
Punjab,Patiala,2003,Whole Year,Rice,1269.0,3635.1
West Bengal,Nadia,2005,Kharif,Rice,3928.4,12474.3
Tamil Nadu,Salem,2001,Whole Year,Banana,2488.9,41340.7
Uttar Pradesh,Lucknow,2007,Kharif,Rice,2078.1,6002.6
Haryana,Karnal,2009,Rabi,Wheat,3050.0,7908.6
Uttar Pradesh,Lucknow,2008,Rabi,Wheat,1409.6,3434.7
West Bengal,Nadia,2008,Kharif,Soyabean,2535.1,3845.5
Madhya Pradesh,Indore,2010,Kharif,Tur,2751.1,3053.4
Karnataka,Belgaum,2012,Whole Year,Potato,2196.7,58354.9
Madhya Pradesh,Ujjain,2002,Kharif,Onion,1977.7,27028.9
West Bengal,Hooghly,2011,Whole Year,Rice,897.6,2911.1
Uttar Pradesh,Meerut,2004,Rabi,Wheat,1060.3,3093.3
Bihar,Bhagalpur,2002,Kharif,Jowar,3592.6,3822.9
Karnataka,Mysore,2013,Kharif,Cotton,1683.9,1277.7
Punjab,Ludhiana,2003,Kharif,Onion,2293.6,37710.0
Haryana,Rohtak,2002,Kharif,Groundnut,2118.8,2977.5
Maharashtra,Pune,2001,Kharif,Cotton,5267.0,2531.4
Bihar,Gaya,2003,Kharif,Groundnut,1958.2,2970.7
Punjab,Ludhiana,2009,Rabi,Mustard,5472.1,9351.0
West Bengal,Bardhaman,2005,Kharif,Onion,2074.7,28878.3
Madhya Pradesh,Bhopal,2002,Rabi,Maize,6646.2,20315.0
Tamil Nadu,Thanjavur,2009,Rabi,Groundnut,3514.1,3448.5
Madhya Pradesh,Indore,2001,Rabi,Gram,2799.5,2756.1
Karnataka,Mysore,2006,Kharif,Groundnut,287.3,337.1
Tamil Nadu,Salem,2011,Rabi,Wheat,3357.7,9860.8
Uttar Pradesh,Meerut,2001,Kharif,Cotton,4306.6,2146.6
Andhra Pradesh,Krishna,2004,Whole Year,Sugarcane,6201.6,515188.1
Bihar,Patna,2002,Rabi,Groundnut,1807.3,3305.3
Tamil Nadu,Coimbatore,2002,Rabi,Jowar,2866.4,2765.5
Bihar,Bhagalpur,2006,Whole Year,Potato,1156.0,21937.8
Madhya Pradesh,Indore,2010,Rabi,Gram,737.3,684.1
Karnataka,Hassan,2003,Kharif,Rice,7245.2,11581.8
Karnataka,Mysore,2008,Whole Year,Potato,645.0,13951.9
Bihar,Gaya,2005,Rabi,Mustard,1520.3,2265.4
Uttar Pradesh,Kanpur,2001,Kharif,Onion,2554.1,21510.1
Karnataka,Mysore,2014,Rabi,Gram,3258.7,3516.2
Punjab,Amritsar,2007,Whole Year,Banana,2220.5,108254.6
Punjab,Patiala,2008,Kharif,Soyabean,3506.6,4703.8
West Bengal,Hooghly,2004,Rabi,Groundnut,2723.3,2798.5
Madhya Pradesh,Indore,2006,Kharif,Onion,1488.6,29774.5
Bihar,Patna,2006,Kharif,Tur,5563.9,5052.6
Maharashtra,Pune,2002,Kharif,Groundnut,1162.9,1998.2
West Bengal,Bardhaman,2011,Kharif,Jowar,3633.4,3326.0
Madhya Pradesh,Ujjain,2007,Whole Year,Banana,4274.8,130582.0
Uttar Pradesh,Kanpur,2013,Kharif,Bajra,4563.6,7463.5
Madhya Pradesh,Indore,2008,Whole Year,Sugarcane,2069.7,203378.9
Bihar,Bhagalpur,2011,Whole Year,Rice,1152.8,3415.1
Punjab,Ludhiana,2007,Kharif,Maize,931.8,2279.7
Maharashtra,Pune,2009,Rabi,Groundnut,2783.8,4351.7
Tamil Nadu,Salem,2005,Whole Year,Banana,4495.5,145190.1
Maharashtra,Pune,2010,Rabi,Onion,2897.4,59300.5
Punjab,Ludhiana,2003,Kharif,Groundnut,7947.4,11871.2
Madhya Pradesh,Ujjain,2004,Kharif,Groundnut,2423.4,3685.9
Andhra Pradesh,Nellore,2007,Rabi,Gram,4165.4,4605.7
Karnataka,Belgaum,2013,Rabi,Jowar,1351.5,1305.4
Karnataka,Hassan,2009,Kharif,Jowar,2932.5,2586.9
Maharashtra,Pune,2003,Kharif,Groundnut,6210.5,6056.5
Punjab,Amritsar,2011,Rabi,Onion,,93234.2
Maharashtra,Pune,2008,Whole Year,Sugarcane,1632.6,147035.6
Maharashtra,Nagpur,2011,Rabi,Onion,1883.7,28046.6
Haryana,Rohtak,2014,Kharif,Tur,3824.6,3624.3
Tamil Nadu,Thanjavur,2001,Rabi,Potato,4578.7,87189.8
Uttar Pradesh,Meerut,2002,Kharif,Rice,986.8,2416.7
Punjab,Ludhiana,2013,Kharif,Tur,2977.0,3019.7
Bihar,Patna,2014,Kharif,Bajra,1540.1,2643.5
Karnataka,Belgaum,2005,Rabi,Groundnut,2723.6,2829.0
Madhya Pradesh,Indore,2006,Kharif,Rice,4643.5,14010.2
Karnataka,Belgaum,2012,Rabi,Wheat,1950.2,6992.1
Tamil Nadu,Thanjavur,2003,Kharif,Rice,2045.1,5066.2
Karnataka,Hassan,2012,Kharif,Jowar,1984.1,1907.4
West Bengal,Bardhaman,2003,Whole Year,Rice,,3055.4
Karnataka,Belgaum,2011,Kharif,Tur,4158.2,1326.9
Madhya Pradesh,Indore,2008,Rabi,Onion,4153.2,60344.7
West Bengal,Hooghly,2005,Rabi,Maize,3704.4,10541.3
Maharashtra,Pune,2007,Kharif,Soyabean,1289.6,1935.7
Karnataka,Belgaum,2006,Rabi,Mustard,5019.2,9398.4
Karnataka,Belgaum,2004,Kharif,Tur,5148.7,4336.5
Madhya Pradesh,Indore,2013,Whole Year,Sugarcane,2991.5,267748.7
Uttar Pradesh,Meerut,2002,Kharif,Cotton,5772.2,3012.2
Andhra Pradesh,Krishna,2002,Kharif,Rice,2200.0,4770.1
Andhra Pradesh,Guntur,2004,Kharif,Bajra,10155.2,14849.6
Andhra Pradesh,Nellore,2003,Whole Year,Rice,,29402.6
Madhya Pradesh,Bhopal,2009,Kharif,Jowar,4630.6,6119.9
Haryana,Rohtak,2006,Whole Year,Banana,1710.4,67303.9
Bihar,Bhagalpur,2009,Rabi,Jowar,1606.3,1558.4
Andhra Pradesh,Nellore,2006,Kharif,Bajra,3857.0,5028.4
Uttar Pradesh,Kanpur,2002,Whole Year,Sugarcane,3191.1,234065.1
Andhra Pradesh,Krishna,2005,Rabi,Wheat,1785.2,6791.2
Karnataka,Hassan,2014,Kharif,Jowar,5931.4,7537.0
West Bengal,Nadia,2002,Kharif,Onion,10023.7,174804.9
Madhya Pradesh,Indore,2001,Rabi,Mustard,2280.4,3087.3
Andhra Pradesh,Guntur,2012,Kharif,Tur,867.7,923.2
Madhya Pradesh,Indore,2013,Rabi,Onion,2812.1,46446.5
Tamil Nadu,Coimbatore,2013,Kharif,Groundnut,5073.9,4837.5
Uttar Pradesh,Lucknow,2002,Rabi,Potato,2939.5,42471.3
Punjab,Patiala,2010,Rabi,Wheat,2885.7,13896.1
West Bengal,Hooghly,2003,Whole Year,Rice,1941.2,7170.2
Uttar Pradesh,Meerut,2004,Kharif,Rice,2140.8,5465.6
Haryana,Hisar,2010,Kharif,Rice,2161.4,5844.3
Tamil Nadu,Thanjavur,2012,Rabi,Potato,5453.3,169190.7
Tamil Nadu,Coimbatore,2014,Whole Year,Potato,2158.8,45895.7
West Bengal,Hooghly,2001,Whole Year,Sugarcane,4555.5,315967.0
Karnataka,Hassan,2007,Kharif,Soyabean,665.7,674.7
Maharashtra,Nashik,2008,Kharif,Rice,4882.2,17823.7
Haryana,Karnal,2010,Kharif,Maize,1373.1,2362.1
West Bengal,Hooghly,2002,Whole Year,Banana,1874.9,56380.0
Haryana,Hisar,2010,Rabi,Maize,4028.2,9615.3
Haryana,Karnal,2013,Kharif,Jowar,2333.0,2481.9
Madhya Pradesh,Bhopal,2011,Rabi,Jowar,,4162.0
West Bengal,Hooghly,2011,Rabi,Groundnut,2559.6,2783.7
Punjab,Ludhiana,2006,Rabi,Potato,3094.9,67604.6
West Bengal,Nadia,2006,Whole Year,Potato,1652.9,50301.8
West Bengal,Bardhaman,2008,Rabi,Wheat,1277.6,3873.5
Maharashtra,Nagpur,2010,Kharif,Onion,2675.9,59799.9
Andhra Pradesh,Krishna,2011,Kharif,Jowar,2110.2,2145.1
Uttar Pradesh,Meerut,2005,Whole Year,Rice,4569.1,
Madhya Pradesh,Ujjain,2014,Rabi,Groundnut,1873.1,2701.7
Andhra Pradesh,Krishna,2011,Whole Year,Sugarcane,2601.9,238810.7
Bihar,Patna,2001,Rabi,Jowar,6935.7,8681.5
Andhra Pradesh,Guntur,2003,Rabi,Gram,5950.3,6683.1
Tamil Nadu,Thanjavur,2013,Kharif,Rice,10140.2,28881.6
Tamil Nadu,Thanjavur,2007,Rabi,Wheat,4219.8,12275.9
Punjab,Amritsar,2010,Rabi,Groundnut,4182.2,3674.1
Maharashtra,Nagpur,2013,Rabi,Mustard,6236.1,12093.4
Andhra Pradesh,Guntur,2005,Kharif,Tur,2880.2,2424.0
West Bengal,Hooghly,2007,Kharif,Onion,2556.6,29819.8
Haryana,Karnal,2004,Rabi,Potato,5940.6,81872.2
Karnataka,Hassan,2007,Rabi,Maize,3420.6,7580.4
Tamil Nadu,Thanjavur,2005,Whole Year,Banana,3502.6,141070.9
Bihar,Bhagalpur,2012,Kharif,Rice,1326.1,3505.1
Punjab,Ludhiana,2014,Kharif,Maize,1336.4,5684.3
West Bengal,Bardhaman,2005,Rabi,Gram,4522.8,4759.1
Tamil Nadu,Thanjavur,2011,Whole Year,Potato,6028.5,99111.1
Uttar Pradesh,Lucknow,2012,Rabi,Gram,7824.8,5767.0
Uttar Pradesh,Meerut,2013,Rabi,Jowar,2693.4,2940.2
Madhya Pradesh,Bhopal,2008,Whole Year,Rice,9967.7,34917.1
Madhya Pradesh,Bhopal,2005,Rabi,Maize,3018.0,10563.2
West Bengal,Bardhaman,2007,Whole Year,Banana,1516.0,78477.7
Tamil Nadu,Thanjavur,2004,Kharif,Cotton,1434.8,662.9
Madhya Pradesh,Bhopal,2013,Whole Year,Sugarcane,4649.0,410448.6
Haryana,Hisar,2012,Kharif,Maize,2551.6,5784.8
Tamil Nadu,Thanjavur,2009,Whole Year,Rice,1190.7,3132.1
Maharashtra,Pune,2003,Rabi,Onion,1538.6,23692.7
Andhra Pradesh,Nellore,2014,Kharif,Rice,3133.4,10068.0
Madhya Pradesh,Bhopal,2008,Rabi,Onion,3519.2,77186.1
Bihar,Patna,2001,Kharif,Tur,1887.0,2053.9
Karnataka,Hassan,2006,Rabi,Wheat,2433.8,7762.5
Haryana,Karnal,2007,Kharif,Maize,2792.5,6156.7
Andhra Pradesh,Krishna,2009,Whole Year,Rice,1817.5,5756.6
Tamil Nadu,Coimbatore,2012,Whole Year,Rice,9329.6,22928.2
Punjab,Amritsar,2006,Whole Year,Sugarcane,2153.7,158287.6
Andhra Pradesh,Nellore,2003,Rabi,Mustard,6034.2,9575.1
West Bengal,Nadia,2003,Rabi,Gram,4514.6,5306.2
Bihar,Bhagalpur,2014,Kharif,Groundnut,1076.5,1349.5
Maharashtra,Nashik,2009,Rabi,Gram,2408.4,3495.8
Karnataka,Belgaum,2001,Rabi,Onion,2960.2,36055.1
Maharashtra,Pune,2004,Rabi,Groundnut,3932.6,5578.9
Tamil Nadu,Thanjavur,2008,Rabi,Jowar,1525.1,
Haryana,Karnal,2005,Kharif,Rice,3152.8,5206.2
Haryana,Hisar,2014,Rabi,Maize,4754.8,8276.4
Bihar,Gaya,2006,Kharif,Tur,3223.8,2769.2
Maharashtra,Nashik,2009,Kharif,Cotton,1577.6,869.5
Haryana,Hisar,2012,Rabi,Groundnut,494.9,463.9
Karnataka,Hassan,2007,Rabi,Mustard,2030.2,2560.6
Uttar Pradesh,Lucknow,2005,Whole Year,Rice,2802.9,7368.4
Bihar,Patna,2005,Rabi,Wheat,1330.8,4940.4
West Bengal,Hooghly,2014,Kharif,Onion,7221.2,120366.8
Uttar Pradesh,Kanpur,2009,Kharif,Onion,3700.8,57587.7
Madhya Pradesh,Ujjain,2002,Kharif,Groundnut,2692.6,3852.7
Punjab,Amritsar,2006,Kharif,Soyabean,603.8,648.9
Tamil Nadu,Coimbatore,2003,Rabi,Onion,1725.9,25851.5
West Bengal,Hooghly,2002,Whole Year,Sugarcane,2368.1,134430.4
Punjab,Patiala,2003,Whole Year,Banana,7180.9,297519.9
Tamil Nadu,Thanjavur,2002,Rabi,Potato,4185.8,89744.6
Madhya Pradesh,Ujjain,2012,Rabi,Groundnut,3593.6,4970.4
Madhya Pradesh,Bhopal,2002,Kharif,Groundnut,7957.0,11389.5
Haryana,Hisar,2001,Kharif,Groundnut,587.3,711.2
Andhra Pradesh,Krishna,2013,Rabi,Wheat,6007.6,22009.6
Maharashtra,Nashik,2010,Whole Year,Rice,4255.7,15138.7
Karnataka,Belgaum,2013,Whole Year,Potato,2282.9,44876.4
Madhya Pradesh,Indore,2012,Kharif,Bajra,2968.4,5862.1
Madhya Pradesh,Bhopal,2003,Whole Year,Banana,1876.2,76558.8
Bihar,Bhagalpur,2013,Kharif,Maize,3133.0,7375.4
Andhra Pradesh,Guntur,2012,Whole Year,Sugarcane,1261.4,109133.0
Madhya Pradesh,Ujjain,2003,Kharif,Tur,950.5,691.3
Tamil Nadu,Coimbatore,2002,Kharif,Groundnut,1979.0,
Madhya Pradesh,Indore,2004,Rabi,Mustard,981.8,1828.0
Maharashtra,Pune,2009,Kharif,Rice,5563.3,20026.7
West Bengal,Bardhaman,2003,Kharif,Onion,1899.3,39475.2
Madhya Pradesh,Indore,2014,Kharif,Bajra,3900.1,6223.5
Bihar,Patna,2014,Whole Year,Rice,1085.7,3775.7
Bihar,Bhagalpur,2004,Kharif,Rice,1726.2,4894.8
Madhya Pradesh,Bhopal,2002,Kharif,Bajra,3421.1,5599.8
Andhra Pradesh,Krishna,2005,Kharif,Cotton,3520.3,1708.4
Madhya Pradesh,Bhopal,2009,Rabi,Mustard,2126.3,3244.7
Tamil Nadu,Coimbatore,2003,Kharif,Soyabean,2979.4,3794.9
Andhra Pradesh,Guntur,2013,Kharif,Maize,7535.2,26744.0
Andhra Pradesh,Nellore,2005,Rabi,Onion,2742.9,56101.6
Bihar,Patna,2011,Whole Year,Sugarcane,4054.5,207924.6
Punjab,Amritsar,2011,Rabi,Jowar,1103.1,845.1
Bihar,Gaya,2012,Kharif,Tur,4226.2,3527.8
Andhra Pradesh,Guntur,2014,Kharif,Maize,3818.2,15552.0
Punjab,Patiala,2010,Kharif,Maize,3343.9,9160.1
Andhra Pradesh,Guntur,2010,Rabi,Potato,1939.0,55437.8
Madhya Pradesh,Bhopal,2007,Rabi,Mustard,3847.6,6115.0
West Bengal,Hooghly,2013,Rabi,Wheat,814.5,3062.0
Tamil Nadu,Coimbatore,2008,Rabi,Wheat,1851.1,4978.8
Punjab,Ludhiana,2010,Rabi,Onion,3376.9,62357.7
Uttar Pradesh,Meerut,2003,Rabi,Wheat,,6701.9
Tamil Nadu,Coimbatore,2003,Rabi,Wheat,4873.6,10877.9
Karnataka,Belgaum,2011,Rabi,Potato,2779.1,77388.4
Madhya Pradesh,Bhopal,2006,Rabi,Mustard,2142.1,3569.0
Madhya Pradesh,Indore,2008,Kharif,Maize,2022.3,6621.1
West Bengal,Bardhaman,2004,Kharif,Bajra,5563.6,6799.8
Uttar Pradesh,Lucknow,2004,Kharif,Groundnut,3031.1,2874.9
Andhra Pradesh,Nellore,2005,Kharif,Jowar,3505.4,4101.5
Karnataka,Mysore,2009,Kharif,Groundnut,4269.7,5721.6
Karnataka,Hassan,2004,Kharif,Rice,4168.8,10385.8
Haryana,Rohtak,2008,Rabi,Jowar,1766.2,1723.9
Uttar Pradesh,Kanpur,2011,Rabi,Jowar,6283.0,7321.1
Tamil Nadu,Thanjavur,2002,Rabi,Mustard,1512.3,1903.0
Tamil Nadu,Coimbatore,2003,Kharif,Rice,1530.8,3310.3
Karnataka,Mysore,2003,Rabi,Groundnut,3634.3,5369.9
Uttar Pradesh,Lucknow,2001,Kharif,Maize,2588.0,6432.7
Tamil Nadu,Salem,2009,Rabi,Maize,6293.8,10489.6
Tamil Nadu,Thanjavur,2012,Kharif,Groundnut,2602.2,3279.9
Tamil Nadu,Thanjavur,2011,Rabi,Groundnut,5158.4,6848.5
Tamil Nadu,Coimbatore,2010,Rabi,Maize,3273.7,6802.5
Andhra Pradesh,Nellore,2006,Whole Year,Rice,2615.2,8246.9
Madhya Pradesh,Bhopal,2014,Whole Year,Banana,2009.5,96551.8
Tamil Nadu,Thanjavur,2010,Whole Year,Potato,1515.7,28760.6
Punjab,Patiala,2002,Kharif,Soyabean,2199.6,2711.9
Karnataka,Hassan,2005,Rabi,Wheat,2726.8,8733.7
Bihar,Gaya,2010,Rabi,Mustard,2791.9,4191.9
Punjab,Ludhiana,2001,Rabi,Gram,1731.2,973.2
Tamil Nadu,Salem,2007,Rabi,Potato,9704.9,221583.5
Karnataka,Mysore,2012,Rabi,Jowar,6061.1,7587.3
West Bengal,Hooghly,2014,Kharif,Tur,3699.3,3578.7
Tamil Nadu,Coimbatore,2009,Rabi,Maize,3779.9,7697.6
Karnataka,Belgaum,2008,Kharif,Onion,1818.3,24992.6
Haryana,Karnal,2001,Whole Year,Potato,2351.3,24249.8
Uttar Pradesh,Kanpur,2008,Rabi,Jowar,3418.2,
Haryana,Hisar,2010,Kharif,Groundnut,5008.7,4589.6
Tamil Nadu,Thanjavur,2003,Whole Year,Rice,3390.9,7956.4
Andhra Pradesh,Nellore,2001,Kharif,Onion,4577.0,66766.5
Maharashtra,Nashik,2003,Kharif,Rice,987.3,3197.6
Andhra Pradesh,Guntur,2013,Rabi,Groundnut,1039.1,2099.1
Maharashtra,Nagpur,2011,Rabi,Groundnut,1052.1,1303.0
Punjab,Amritsar,2013,Kharif,Bajra,622.6,941.2
Maharashtra,Nashik,2012,Rabi,Mustard,1153.5,1919.3
Punjab,Amritsar,2010,Kharif,Soyabean,4412.1,4508.0
Haryana,Karnal,2009,Kharif,Jowar,2632.7,2781.8
Madhya Pradesh,Indore,2006,Rabi,Mustard,1809.2,2699.4
Karnataka,Hassan,2014,Rabi,Gram,4623.3,5028.1
Bihar,Patna,2013,Kharif,Groundnut,1374.8,1756.0
Andhra Pradesh,Krishna,2003,Rabi,Onion,4534.5,86446.1
Tamil Nadu,Thanjavur,2008,Whole Year,Sugarcane,1896.6,110516.6
West Bengal,Bardhaman,2010,Rabi,Potato,4062.5,86008.7
Maharashtra,Pune,2003,Kharif,Bajra,765.8,1262.2
Uttar Pradesh,Lucknow,2001,Kharif,Cotton,2431.0,1209.4
Haryana,Karnal,2010,Kharif,Cotton,2084.1,886.1
Andhra Pradesh,Nellore,2012,Rabi,Mustard,4151.4,7041.6
Karnataka,Belgaum,2001,Rabi,Mustard,5684.9,9259.7
Punjab,Ludhiana,2013,Kharif,Groundnut,1818.9,2269.1
West Bengal,Hooghly,2006,Rabi,Maize,4443.2,13271.2
Tamil Nadu,Salem,2010,Kharif,Rice,4270.4,6687.0
Karnataka,Mysore,2008,Kharif,Soyabean,1027.2,973.7
Maharashtra,Nashik,2010,Whole Year,Potato,3982.8,118788.5
Bihar,Patna,2005,Rabi,Groundnut,3752.6,3812.9
Bihar,Bhagalpur,2002,Rabi,Groundnut,2575.6,2943.1
Karnataka,Hassan,2005,Kharif,Onion,3999.7,49886.3
Bihar,Bhagalpur,2006,Kharif,Jowar,2648.8,1772.2
Karnataka,Mysore,2012,Kharif,Cotton,1424.8,658.4
Andhra Pradesh,Guntur,2008,Kharif,Jowar,5611.2,7430.2
Karnataka,Mysore,2001,Kharif,Jowar,4050.2,3711.3
Uttar Pradesh,Lucknow,2009,Rabi,Groundnut,1501.4,1406.8
Madhya Pradesh,Indore,2004,Kharif,Rice,5178.9,17621.2
Uttar Pradesh,Lucknow,2005,Rabi,Groundnut,5231.0,4881.9
Karnataka,Belgaum,2007,Rabi,Jowar,205.2,184.3
Maharashtra,Nashik,2004,Whole Year,Sugarcane,2789.9,
Bihar,Patna,2006,Rabi,Groundnut,1629.4,2320.8
Maharashtra,Nashik,2013,Rabi,Gram,740.8,837.0
Haryana,Hisar,2014,Kharif,Maize,2089.8,6232.7
Karnataka,Hassan,2002,Kharif,Maize,2125.5,4605.8
Haryana,Rohtak,2001,Whole Year,Sugarcane,3308.5,212758.1
Karnataka,Belgaum,2004,Rabi,Groundnut,3838.5,3710.9
Maharashtra,Nashik,2011,Kharif,Rice,1020.1,3592.7
Punjab,Amritsar,2014,Whole Year,Potato,3553.7,72160.8
Haryana,Hisar,2014,Kharif,Rice,5177.7,13008.5
Haryana,Rohtak,2005,Rabi,Potato,1780.7,41883.3
Punjab,Patiala,2001,Whole Year,Rice,1034.9,2998.1
Maharashtra,Pune,2010,Rabi,Maize,1898.6,4695.7
Haryana,Rohtak,2007,Kharif,Jowar,3061.1,3208.3
Karnataka,Belgaum,2009,Kharif,Soyabean,1239.3,1268.5
Andhra Pradesh,Krishna,2004,Kharif,Tur,2128.1,1630.0
Uttar Pradesh,Lucknow,2011,Kharif,Tur,2477.6,1642.3
Karnataka,Hassan,2003,Kharif,Cotton,708.9,198.5
West Bengal,Bardhaman,2001,Kharif,Bajra,9110.8,8294.5
Maharashtra,Pune,2010,Rabi,Mustard,2673.0,4723.4
Tamil Nadu,Coimbatore,2010,Whole Year,Potato,6206.2,115483.9
Madhya Pradesh,Bhopal,2003,Whole Year,Sugarcane,2081.0,129613.0
Maharashtra,Pune,2012,Whole Year,Rice,2061.8,7392.8
West Bengal,Bardhaman,2001,Rabi,Jowar,6558.8,4632.9
Andhra Pradesh,Nellore,2010,Kharif,Bajra,2343.7,4252.4
Karnataka,Hassan,2003,Rabi,Wheat,2723.0,7410.8
Haryana,Rohtak,2002,Rabi,Potato,2034.5,29685.1
Maharashtra,Nashik,2005,Kharif,Rice,3570.1,11171.7
Karnataka,Belgaum,2013,Rabi,Potato,3344.7,66542.2
Haryana,Hisar,2014,Kharif,Groundnut,4987.0,4827.9
Maharashtra,Nashik,2004,Kharif,Rice,4335.9,17058.0
Madhya Pradesh,Indore,2012,Kharif,Maize,3929.0,12526.9
Madhya Pradesh,Ujjain,2010,Kharif,Maize,6400.5,17563.5
Tamil Nadu,Salem,2013,Kharif,Rice,1485.2,3070.1
Tamil Nadu,Coimbatore,2014,Rabi,Groundnut,2688.1,3037.5
Madhya Pradesh,Indore,2004,Rabi,Groundnut,1623.6,2146.2
Uttar Pradesh,Meerut,2009,Kharif,Rice,2430.5,6119.7
Uttar Pradesh,Lucknow,2008,Rabi,Groundnut,3514.6,3967.7
Maharashtra,Nashik,2006,Rabi,Mustard,3947.5,7876.8
Maharashtra,Nagpur,2014,Rabi,Groundnut,1747.0,3024.7
Maharashtra,Pune,2009,Rabi,Gram,4839.2,5854.7
Haryana,Hisar,2002,Kharif,Tur,450.7,221.4
Andhra Pradesh,Nellore,2008,Rabi,Potato,9077.3,
West Bengal,Hooghly,2007,Rabi,Maize,339.3,901.9
Karnataka,Belgaum,2004,Kharif,Soyabean,3258.8,3047.1
Punjab,Ludhiana,2004,Rabi,Groundnut,4689.1,4760.8
Karnataka,Mysore,2001,Kharif,Bajra,2335.4,2386.8
Madhya Pradesh,Indore,2003,Kharif,Onion,3867.9,77582.7
Uttar Pradesh,Meerut,2007,Kharif,Rice,5749.0,15524.1
Bihar,Bhagalpur,2001,Kharif,Rice,5715.2,14335.8
Haryana,Karnal,2010,Kharif,Onion,1441.7,12580.9
Tamil Nadu,Salem,2001,Rabi,Mustard,1905.6,1633.5
Andhra Pradesh,Krishna,2008,Rabi,Gram,2465.1,2496.5
Karnataka,Mysore,2006,Whole Year,Potato,5415.8,123196.3
Tamil Nadu,Thanjavur,2009,Rabi,Jowar,2028.2,2015.5
Bihar,Patna,2006,Rabi,Jowar,5490.2,3297.0
Maharashtra,Nagpur,2013,Whole Year,Banana,3476.3,161794.4
Andhra Pradesh,Nellore,2001,Kharif,Bajra,2064.8,
Karnataka,Belgaum,2002,Rabi,Jowar,3403.4,3842.2
Madhya Pradesh,Ujjain,2011,Kharif,Onion,880.6,16768.8
Tamil Nadu,Coimbatore,2009,Kharif,Maize,2397.2,4262.5
Punjab,Amritsar,2006,Rabi,Jowar,4830.8,5818.5
Uttar Pradesh,Lucknow,2005,Rabi,Mustard,2553.5,4029.2
West Bengal,Hooghly,2006,Whole Year,Banana,3429.7,137210.7
Bihar,Gaya,2006,Kharif,Bajra,5872.0,4780.6
Bihar,Bhagalpur,2005,Whole Year,Rice,998.1,2467.3
West Bengal,Bardhaman,2010,Kharif,Bajra,3955.2,4488.6
Uttar Pradesh,Kanpur,2012,Kharif,Groundnut,515.9,785.6
Haryana,Rohtak,2014,Kharif,Maize,3648.1,10860.5
Tamil Nadu,Coimbatore,2005,Whole Year,Potato,1255.2,18098.4
Tamil Nadu,Coimbatore,2010,Kharif,Rice,3717.7,8819.5
Andhra Pradesh,Nellore,2013,Whole Year,Sugarcane,3521.5,286757.5
Karnataka,Mysore,2003,Rabi,Potato,7817.8,193111.0
Maharashtra,Pune,2011,Kharif,Rice,1267.3,4970.2
Andhra Pradesh,Nellore,2005,Whole Year,Potato,5033.8,123914.1
Andhra Pradesh,Krishna,2009,Kharif,Onion,5571.2,100850.7
Maharashtra,Nashik,2013,Rabi,Potato,3065.6,107912.6
Uttar Pradesh,Meerut,2013,Rabi,Wheat,5491.4,15056.1
Punjab,Amritsar,2007,Kharif,Groundnut,7621.4,11940.2
Uttar Pradesh,Kanpur,2010,Kharif,Bajra,1243.4,1949.9
Tamil Nadu,Coimbatore,2009,Rabi,Onion,4452.7,51758.8
Andhra Pradesh,Guntur,2001,Kharif,Cotton,4026.0,
Maharashtra,Pune,2003,Kharif,Cotton,4025.1,2285.3
Maharashtra,Nashik,2004,Rabi,Maize,4082.8,16026.6
Uttar Pradesh,Kanpur,2008,Rabi,Mustard,1546.1,1983.3
Punjab,Amritsar,2005,Kharif,Maize,770.9,1724.8
Bihar,Bhagalpur,2010,Whole Year,Sugarcane,807.1,58587.2
Maharashtra,Pune,2012,Rabi,Maize,1432.9,4608.6
Madhya Pradesh,Indore,2013,Rabi,Jowar,2230.6,3150.3
Haryana,Hisar,2003,Whole Year,Rice,6096.1,10195.7
Tamil Nadu,Salem,2004,Kharif,Rice,2669.0,4943.9
Maharashtra,Pune,2006,Kharif,Maize,2566.1,7511.3
West Bengal,Hooghly,2011,Kharif,Maize,2871.1,7854.5
Uttar Pradesh,Lucknow,2014,Rabi,Mustard,3473.1,4252.7
Uttar Pradesh,Lucknow,2009,Whole Year,Sugarcane,4446.1,264823.4
Uttar Pradesh,Kanpur,2006,Kharif,Cotton,5264.4,2171.7
West Bengal,Hooghly,2010,Rabi,Onion,3963.9,55569.6
